"subj_code","condition","desktop_conf","attent_conf","prevalence","latent_feature","LS_bias_probe_stim","scale_orient","instr_tests","LS_bias_probe_rating","explanation","bluefeet_choice","bluebeak_choice","typical_choice","bluefeet_bluebeak_choice","age","gender","tech_issues","rating_rec"
"PaE1Qn1T9Usg",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"you cab only see the blue beak but there is a 50-50 probability of also having blue feet.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",62,"1: male",NA,0
"pCT7kV7R5SlF",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"we couldn't see the ducks feet so it could have a pix 67 mutation, or it could have bothnax20 and a tox 20 mutation as we know they can have more than one mutation","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",67,"2: female","no errors",0
"PG4jxmPBIFWU",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"The information stated that each mutation was equally likely, so that duck is just as likely to have only a blue beak as they are both a blue beak and blue feet.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",48,"1: male","no problems, everything worked fine",0
"qGWnhcsEZXGH",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"I couldn't see the ducks feet so couldn't make a call either way","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",31,"1: male",NA,0
"QuP7w2fSm3ZI",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"We are unable to see the duck's feet, so it's best to assume both are equally likely.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",35,"2: female",NA,0
"rF9uzhoCEZWA",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",2,5,"Either genetic mutation can cause the blue beak, it wasn't possible to tell which colour feet the duck has because its feet were underwater and not visible.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",52,"1: male","No errors or technical issues",0
"RFakPM7Ej9g4",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"We are unable to see the colour of the feet","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has PIX67 mutation (blue beak and blue feet) and a TOX20 mutation (blue beak).",27,"2: female",NA,0
"SbVoc4oI7mGg",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"Only the beak was visible, not the feet. The beak was blue but the feet could have been either colour, so the specific mutation was unknown here.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",61,"1: male","No problems or errors",0
"sZicEAHdDZ7p",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,1,"I noticed the blue beak and what seemed to be blue feet behind its wing/s.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",58,"2: female","Survey went smoothly, Thank You!",4
"TC8nPcDganab",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",2,5,"We can only see the duck's beak and not feet.  Since all of the mutations are equally as likely as the other, I chose that both are equally as likely.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",30,"2: female",NA,0
"U2KDqBGYSeIC",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,6,"There was an equal chance that the duck had either mutation, seeing as how the duck has a blue bill. That said, due to the fact that only the bill was visible, and not the feet, I decided that the mutation for only the bill had more chance of being it than the mutation of the duck haveing both mutations. ","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",25,"1: male","none.",-1
"uAS8Z7JdHSxO",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"If the mutations are all equally likely to occur, then there's no reason to appraise any one duck of having more or less possibility of a given mutation.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",32,"3: non-binary",NA,0
"UcGX9AKOTZcG",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"Only the beak of the duck was visible thus it is not known if the duck also has blue feet. This implies that the duck could either have the PIX67 mutation or the TOX20 mutation but definitely not the NAX20 mutation as this mutation only results in blue feet","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",25,"1: male",NA,0
"ukQWWZdF7CSk",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"there is the same likelihood of each mutation so there is an equal chance that the feet will be blue or not","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",58,"1: male","none",0
"UO2PSOVhfBaw",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"I was thinking that because each of the 3 options were equally likely that with one gone the 2 left would also be equally likely. The feet had a fifty fifty chance of being blue.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",55,"2: female","I do not believe that I saw any errors",0
"vzoqf8HF9zz5",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"My first thought was that you can't see the feet. Each mutation has an equal chance of occurring. Therefore you can not determine from the picture if the feet are blue or not. Which means the duck  has either TOX20 or PIX67. 

However, my second thought was that they have a 67% chance of either PIX67 or TOX20, as having one doesn't necessarily mean they do or don't have the other one too. So I think my answer of 50% is wrong. They have a 67% chance of blue feet.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",53,"1: male",NA,0
"W9Ct2tBrxZDf",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"Because we cant see the duck's feet on the photo meaning it cant be narrowed down to one specific outcome. furthermore, there is an equal 5% chance of any of the mutations to occur in the ducks meaning it it equally possible that the duck did or did not have blue feet too.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",20,"1: male","No errors.",0
"WH05yf8EJZZW",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",2,5,"I have noway of assessessing the colour of the feet, so I went for 50:50. However, they are more likely NOT to be blue.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet) and NAX20 mutation (blue feet).",58,"1: male","Nothing to report.",0
"WUTEaVcweHue",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"odds are the same for each condition.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",65,"1: male","was great thanks",0
"wX2XBlGuIwcs",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",2,5,"The probability is the same.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",27,"1: male","No errors",0
"XhAp8eJbGv1R",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,5,"you cant see the feet to make an informed decision","This duck has a NAX20 mutation (blue feet).","This duck has a NAX20 mutation (blue feet).","This duck has no mutation affecting beak and feet color.","This duck has a TOX20 mutation (blue beak) and a NAX20 mutation (blue feet).",39,"2: female",NA,0
"XjCsB3lH0gAH",2,"1: I confirm","1: I will take it seriously","presented","feet","probe_amb_beak.png","narrow_right",1,2,"We can see the blue beak mutation but don't have any information about the feet. I felt that given we know it has a blue beak it's then 50/50 whether or not it has blue feet so I went in the middle between definitely and equally for having the blue feet.","This duck has a NAX20 mutation (blue feet).","This duck has a TOX20 mutation (blue beak).","This duck has no mutation affecting beak and feet color.","This duck has a PIX67 mutation (blue beak and blue feet).",33,"1: male","None",3
