"subj_code","condition","desktop_conf","attent_conf","scale_orient","dv_query","instr_tests","DV_rating","explanation","age","gender","tech_issues","rating_rec"
"pjBmzKryzIFm",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,10,"The fact that the patient has abnormal blood gulden means he definitely has one on the stated conditions. ",49,"1: male","none that I noticed.",-5
"uo1kIx9GNTVy",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,5,"Given there is an equal chance of having either gene mutation, and also that both mutations cause abnormal levels in blood. Therefore either could really be true.",25,"1: male",NA,0
"9go49vddg7wc",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both Mut-Taw4 and Mut_Bic2 cause abnormal Gludon blood levels and we know there is a 50:50 chance of it being either of these in the absense of any information on Lian blood levels",78,"2: female","No issues with study",0
"g2moM4OM7vzP",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"I understand that both mutations cause increased Gludon levels which #53 has.",48,"1: male",NA,0
"cW7HFYf3PeLC",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,9,"due to the symptoms",67,"1: male",NA,-4
"vVpd6M9cB15u",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,8,"Because the patient already has abnormal Gludon blood levels it can probably be determined that they have Mut-Bic2 as it always causes abnormal Gludon blood levels",61,"2: female",NA,-3
"ZHGDn3zivbAf",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,2,"There is a higher probable chance of it being mut-Bic2 as there are gludon blood levels. No evidence to confirm abnormal lian so less likely to have Mut-taw4.",30,"2: female",NA,3
"s1PfYrlWGqW8",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,10,"it is better to have one abnormality than two",68,"2: female","none",-5
"QUjlmWDlJZAo",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"If both mutations occur with equal frequency among the population, it is impossible to tell (in the absence of lian readings) which of the mutations they have.",63,"2: female",NA,0
"bnWwamTrrmjH",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"they both reduce a persons life expectancy and they are equally likely to occur in a person.",55,"1: male","none noticed",0
"KuG2yvUTg4eQ",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Well because we don't know the Lian results, for me, intuitively the probability for the patient to have either is 50%.",22,"1: male"," No",0
"9XHPEIbIzYcq",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both mutations have gludon so if the other is not sure to be present, we should be sure the patient has one of the two",34,"1: male","None. Thank you",0
"M5QPXzdZlDDn",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,8,"Because the mut-bic2 doesn't affect the lian blood levels",40,"2: female",NA,-3
"dHLG9f2gXTfd",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,7,"Even though both Mut-Taw4 and Mut-Bic2 are equally likely to occur in a person. In this scenario, I think percentage-wise. They both would have shown up straight away.",45,"1: male",NA,-2
"eyNqzO87z86c",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both are equally likely to occur, whilst one affects two blood levels and another one blood level, they are both as common as one another.",34,"1: male",NA,0
"zNuF22lzO5ey",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both mutations cause the abnormality that has been observed, and both occur within the population with equal frequency. It is impossible to conclude that one mutation is more likely than the other - both are equally possible.",48,"1: male","n/a",0
"aa0c0mJd5Puc",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,10,"Because the MuT-Bic2 seems less harmful than the MuT-Taw4 variant.",49,"1: male",NA,-5
"3tlwMWcOoGHk",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"If both things are found equally within the population then it'd be spoke about as often as the other. That way either of them would be satisfying to talk about.",24,"1: male","No errors, good study.",0
"RZbHurlBzymf",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,5,"Both mutations are equally likely to occur in a person so there is no preference",54,"1: male","No errors",0
"RTWgabXaiRoC",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"both illnesses effect Gludon levels",26,"2: female","none",0
"KUiHbocwtSv7",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,10,"If the patient has only Mut2 then only the Gludon will be affected, not also Lian - so that would mean only one problem to address not possibly 2",54,"2: female","no errors",-5
"YFjK6H6h2LOF",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"The word ""satisfying"" is a bit ambiguous. Maybe ""plausible"" would be better. As both mutations can cause the harmful Gludon levels, they are both plausible.",40,"1: male",NA,0
"BIrfGzm6kRHg",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,8,"It affects gluton levels and that's what the patient had an issue with ",28,"2: female",NA,-3
"v43bDyXUugUa",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,10,"They have the mutation that Bic causes, so they must definitely have that one.
The other one is possible but not certain.",52,"1: male",NA,-5
"B4iqKSIB8H80",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both mutations are equally likely to occur in a person, despite the current information known.",27,"2: female",NA,0
"dQHe6peAekEG",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"I chose this as the patient is displaying abnormal Gludon levels which is an indication of Mut-Taw4, but they have have not had their Lian bloods checked yet so it could still be an indication of  Mut-Bic2 as this also caused abnormal Gludon levels. ",40,"2: female",NA,0
"0GTFvn9aV0Hr",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"If you tend to have one you will have the other too",28,"2: female",NA,0
"cUOxolCAiraB",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"It doesn't seem like the patient has yet been tested for their Lian levels, so at this point we dont know which of the two mutations they have",28,"2: female",NA,0
"UbWbRwo13u7e",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,8,"i just guessed to be honest",26,"1: male",NA,-3
"QR6rFahHGBi5",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,7,"The patient definatly had Bic 2 but as there lion levels hadnt been confirmed they could also have TAW 4 ",53,"2: female",NA,-2
"eceoJSrfdGt1",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,9,"This is because we are sure the patient has abnormal gludon levels but don't know if they have abnormal lian levels.",28,"2: female","no errors",-4
"3EtZDXLaZuZQ",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"We do not know whether they had gludon or lian blood levels, that is why I chose the same.",71,"2: female",NA,0
"fCEhV4nW3Joa",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,0,"We were advised in the initial prose that Mut-TAW4 was a combination of both Gludon and Lian abnormalities.   Mut-Bic2 was just Gludon abnormalities. 

As we have been advised that we do not know the situation regarding the Mut-Bic2 research, we have ben advised that the subject definitely has Gludon abnormalities",49,"2: female","None",5
"G77QztHwrTYC",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"I don't think it really matters which they patient gets as both have life reducing qualities",35,"2: female","none",0
"1ngC1dayFYTk",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Neither would be 'satisfying' as neither is something a person would want to have. Hence why I picked the option I did",38,"1: male",NA,0
"ySpeySmQKMQW",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Without knowing if the patient’s lian levels are abnormal or is equally possible that they have either mutation ",30,"1: male",NA,0
"N8IWHMFJZlRT",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"it has already been established that the patient has abnormal levels but further tests would need to be done to establish the correct mutation",58,"1: male",NA,0
"Jam8m6hC2lrz",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",2,5,"50% chnace of having either strain, so the fact that the person did not have the strain is not conclusive and therefore fifty per cent chnace of either ",58,"2: female","Nil",0
"MefNTp7U8KcF",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,7,"I based my ration on the possibility that they have both blood deficiency ",25,"1: male","N/a",-2
"Oly8l5vh3BLl",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"The patient has already been found to have abnormal Gludon blood level so there is an equal possibility to be infected or not with Lian blood level.",31,"1: male","No problem at all.",0
"p8oLj5d15weL",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"We know that both mutations are as likely as each other to occur in a person, so without further information, I have to presume that it could be either mutation that has caused the patient's illness. Although a study found that only 5% of patients had an abnormal lian blood level, this was a small sample size of 200 people so I don't think you can read too much into this (I believe you would need  a larger sample size and several studies to be able to draw a more informed conclusion). ",44,"1: male","n/a",0
"PB7h8RUN8Z93",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both mutations have abnormal gludon so nothing else differentiates them",23,"1: male","none",0
"uD7AoqJKOQby",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"Both equally likely without a Lian level.",37,"1: male",NA,0
"4r9JYDy4xHnR",4,"1: I confirm","1: I will take it seriously","narrow_right","satisfaction_would",1,5,"It is know they have this condition so no preference is the best solution",56,"1: male","No issues",0
